Kinase,Z,method,AvgZ
CAMKK,-0.39,710418302>0.3,-0.3441666666666667
MOS,-0.39,710418302>0.3,-0.34
SGK,-0.31,710418302>0.3,-0.2833333333333333
PAKA,-0.27,710418302>0.3,-0.08916666666666666
CDK,0.27,710418302>0.3,0.365
CAMK2,-0.25,710418302>0.3,-0.7875
PKG,0.25,710418302>0.3,0.07833333333333331
RAD53,-0.24,710418302>0.3,0.4633333333333333
CHK1,0.22,710418302>0.3,0.48333333333333334
PKCA,-0.21,710418302>0.3,0.20666666666666664
CAMK1,0.12,710418302>0.3,0.07
GSK,0.12,710418302>0.3,-0.2691666666666667
NEK,0.11,710418302>0.3,-0.33416666666666667
CK2,-0.1,710418302>0.3,-0.26833333333333337
STKR,0.06,710418302>0.3,-0.15916666666666668
PKA,-0.04,710418302>0.3,0.16083333333333333
WNK,3.46,710418302>0.4,1.9858333333333333
BRSK,3.25,710418302>0.4,3.2475
PKN,2.03,710418302>0.4,1.6891666666666667
RSK,-1.85,710418302>0.4,-1.3633333333333333
IKK,-1.81,710418302>0.4,-1.5275
ERK,1.79,710418302>0.4,1.2091666666666667
IRAK,1.78,710418302>0.4,0.28833333333333333
P38,1.64,710418302>0.4,1.125
AMPK,-1.63,710418302>0.4,-0.7691666666666667
AKT,-1.61,710418302>0.4,-0.43833333333333335
PDK1,1.59,710418302>0.4,1.4583333333333333
PKCH,1.58,710418302>0.4,1.3383333333333334
DAPK,1.51,710418302>0.4,1.5108333333333333
DYRK,1.46,710418302>0.4,1.3975
PHK,-1.45,710418302>0.4,0.2641666666666667
MLK,-1.34,710418302>0.4,-0.965
QIK,-1.28,710418302>0.4,-1.01
PIM,-1.25,710418302>0.4,-0.48499999999999993
ATR,-1.16,710418302>0.4,-0.6475000000000001
PKCI,1.16,710418302>0.4,0.2358333333333333
PKCD,-1.13,710418302>0.4,-0.36
GRK,-1.1,710418302>0.4,-0.41666666666666663
PRKDC,-1.06,710418302>0.4,-0.6916666666666667
NMO,-1.06,710418302>0.4,-1.1833333333333333
SGK,-0.96,710418302>0.4,-0.2833333333333333
CHK1,0.94,710418302>0.4,0.48333333333333334
MLCK,0.93,710418302>0.4,0.75
VRK1,0.91,710418302>0.4,0.6666666666666667
MTOR,-0.91,710418302>0.4,-0.6033333333333333
RAF,-0.85,710418302>0.4,-0.5308333333333334
STE7,-0.84,710418302>0.4,-0.6966666666666667
DMPK,0.84,710418302>0.4,1.5008333333333332
RIPK,-0.83,710418302>0.4,-1.1258333333333335
PDHK,-0.8,710418302>0.4,-0.7558333333333334
MARK,0.74,710418302>0.4,0.9908333333333333
MST,0.69,710418302>0.4,0.6125
PKA,-0.69,710418302>0.4,0.16083333333333333
COT,-0.68,710418302>0.4,-0.36333333333333334
NDR,-0.66,710418302>0.4,-0.3566666666666667
ATM,-0.62,710418302>0.4,-0.69
JNK,0.62,710418302>0.4,0.7333333333333333
PKCA,0.61,710418302>0.4,0.20666666666666664
MSN,-0.61,710418302>0.4,-0.6941666666666667
PLK,-0.6,710418302>0.4,-0.7558333333333334
PKG,0.6,710418302>0.4,0.07833333333333331
STKR,0.57,710418302>0.4,-0.15916666666666668
BARK2,-0.55,710418302>0.4,-0.6083333333333333
PAKA,-0.55,710418302>0.4,-0.08916666666666666
MELK,0.47,710418302>0.4,0.25249999999999995
PAKB,-0.44,710418302>0.4,0.48416666666666663
TTK,-0.44,710418302>0.4,-0.49166666666666664
CK2,0.43,710418302>0.4,-0.26833333333333337
TLK,-0.42,710418302>0.4,-0.485
PKD,-0.42,710418302>0.4,-0.7058333333333333
NAK,-0.42,710418302>0.4,-0.48416666666666663
CAMK2,-0.42,710418302>0.4,-0.7875
HAL,-0.41,710418302>0.4,-0.49083333333333334
NUAK,-0.41,710418302>0.4,-0.48833333333333334
CK1,-0.36,710418302>0.4,-1.1341666666666668
KHS,-0.32,710418302>0.4,-0.3466666666666667
CDK,-0.32,710418302>0.4,0.365
PASK,-0.32,710418302>0.4,-0.34
BUD32,-0.31,710418302>0.4,-0.34833333333333333
MOS,-0.31,710418302>0.4,-0.34
ULK,-0.3,710418302>0.4,-0.3441666666666667
CLK,-0.3,710418302>0.4,-0.3383333333333333
SLK,-0.3,710418302>0.4,-0.3491666666666667
NIK,-0.3,710418302>0.4,-0.34
TAO,-0.29,710418302>0.4,-0.3466666666666667
CAMKK,-0.29,710418302>0.4,-0.3441666666666667
FRAY,0.26,710418302>0.4,-0.21833333333333335
STE11,0.2,710418302>0.4,-0.19916666666666666
GSK,0.2,710418302>0.4,-0.2691666666666667
NEK,0.17,710418302>0.4,-0.33416666666666667
CAMK1,0.16,710418302>0.4,0.07
PEK,-0.15,710418302>0.4,-0.15750000000000003
RAD53,0.14,710418302>0.4,0.4633333333333333
AUR,0.1,710418302>0.4,0.09833333333333334
LKB,0.1,710418302>0.4,-0.2933333333333333
MAPKAPK,-0.09,710418302>0.4,0.5891666666666666
WNK,2.47,710418305>0.15,1.9858333333333333
DMPK,2.44,710418305>0.15,1.5008333333333332
BRSK,2.43,710418305>0.15,3.2475
MLK,-1.93,710418305>0.15,-0.965
CAMK2,-1.79,710418305>0.15,-0.7875
PDK1,1.71,710418305>0.15,1.4583333333333333
P38,1.62,710418305>0.15,1.125
MLCK,1.62,710418305>0.15,0.75
RSK,-1.62,710418305>0.15,-1.3633333333333333
DAPK,1.57,710418305>0.15,1.5108333333333333
ATR,-1.56,710418305>0.15,-0.6475000000000001
PDHK,-1.55,710418305>0.15,-0.7558333333333334
PRKDC,-1.5,710418305>0.15,-0.6916666666666667
LKB,-1.43,710418305>0.15,-0.2933333333333333
DYRK,1.41,710418305>0.15,1.3975
NMO,-1.41,710418305>0.15,-1.1833333333333333
JNK,1.39,710418305>0.15,0.7333333333333333
STE11,-1.38,710418305>0.15,-0.19916666666666666
PKN,1.34,710418305>0.15,1.6891666666666667
MARK,1.3,710418305>0.15,0.9908333333333333
MAPKAPK,1.3,710418305>0.15,0.5891666666666666
IKK,-1.24,710418305>0.15,-1.5275
PKD,-1.24,710418305>0.15,-0.7058333333333333
PKCH,1.23,710418305>0.15,1.3383333333333334
ERK,1.09,710418305>0.15,1.2091666666666667
MTOR,-1.06,710418305>0.15,-0.6033333333333333
CDK,1.04,710418305>0.15,0.365
AMPK,-0.99,710418305>0.15,-0.7691666666666667
COT,-0.98,710418305>0.15,-0.36333333333333334
PKA,0.96,710418305>0.15,0.16083333333333333
RIPK,-0.91,710418305>0.15,-1.1258333333333335
MSN,-0.85,710418305>0.15,-0.6941666666666667
STE7,-0.82,710418305>0.15,-0.6966666666666667
ATM,-0.81,710418305>0.15,-0.69
CAMK1,-0.78,710418305>0.15,0.07
NEK,-0.74,710418305>0.15,-0.33416666666666667
QIK,-0.73,710418305>0.15,-1.01
IRAK,0.73,710418305>0.15,0.28833333333333333
BARK2,-0.73,710418305>0.15,-0.6083333333333333
PKCA,0.65,710418305>0.15,0.20666666666666664
NUAK,-0.61,710418305>0.15,-0.48833333333333334
TTK,-0.61,710418305>0.15,-0.49166666666666664
HAL,-0.61,710418305>0.15,-0.49083333333333334
PAKB,-0.61,710418305>0.15,0.48416666666666663
TLK,-0.6,710418305>0.15,-0.485
GSK,0.6,710418305>0.15,-0.2691666666666667
NAK,-0.58,710418305>0.15,-0.48416666666666663
CK1,-0.58,710418305>0.15,-1.1341666666666668
PAKA,-0.54,710418305>0.15,-0.08916666666666666
PKCI,-0.53,710418305>0.15,0.2358333333333333
BUD32,-0.44,710418305>0.15,-0.34833333333333333
PKG,0.44,710418305>0.15,0.07833333333333331
ULK,-0.44,710418305>0.15,-0.3441666666666667
SLK,-0.44,710418305>0.15,-0.3491666666666667
PLK,-0.43,710418305>0.15,-0.7558333333333334
KHS,-0.43,710418305>0.15,-0.3466666666666667
CAMKK,-0.42,710418305>0.15,-0.3441666666666667
PASK,-0.42,710418305>0.15,-0.34
NIK,-0.42,710418305>0.15,-0.34
TAO,-0.42,710418305>0.15,-0.3466666666666667
MOS,-0.41,710418305>0.15,-0.34
CLK,-0.39,710418305>0.15,-0.3383333333333333
AUR,0.37,710418305>0.15,0.09833333333333334
VRK1,0.34,710418305>0.15,0.6666666666666667
RAF,-0.33,710418305>0.15,-0.5308333333333334
NDR,0.33,710418305>0.15,-0.3566666666666667
PHK,0.29,710418305>0.15,0.2641666666666667
PEK,0.28,710418305>0.15,-0.15750000000000003
PIM,-0.23,710418305>0.15,-0.48499999999999993
MST,0.18,710418305>0.15,0.6125
CK2,-0.17,710418305>0.15,-0.26833333333333337
GRK,0.17,710418305>0.15,-0.41666666666666663
MELK,-0.12,710418305>0.15,0.25249999999999995
PKCD,0.06,710418305>0.15,-0.36
RAD53,0.05,710418305>0.15,0.4633333333333333
SGK,0.04,710418305>0.15,-0.2833333333333333
STKR,-0.03,710418305>0.15,-0.15916666666666668
CHK1,0.03,710418305>0.15,0.48333333333333334
AKT,0.02,710418305>0.15,-0.43833333333333335
FRAY,0.02,710418305>0.15,-0.21833333333333335
WNK,2.87,710418305>0.2,1.9858333333333333
BRSK,2.86,710418305>0.2,3.2475
QIK,-1.96,710418305>0.2,-1.01
STE7,-1.96,710418305>0.2,-0.6966666666666667
DMPK,1.87,710418305>0.2,1.5008333333333332
DAPK,1.76,710418305>0.2,1.5108333333333333
PKN,1.76,710418305>0.2,1.6891666666666667
RSK,-1.61,710418305>0.2,-1.3633333333333333
MLK,-1.57,710418305>0.2,-0.965
CAMK2,-1.52,710418305>0.2,-0.7875
PDHK,-1.42,710418305>0.2,-0.7558333333333334
SGK,-1.3,710418305>0.2,-0.2833333333333333
ATR,-1.29,710418305>0.2,-0.6475000000000001
RIPK,-1.26,710418305>0.2,-1.1258333333333335
PDK1,1.26,710418305>0.2,1.4583333333333333
PRKDC,-1.23,710418305>0.2,-0.6916666666666667
GRK,-1.22,710418305>0.2,-0.41666666666666663
LKB,-1.2,710418305>0.2,-0.2933333333333333
MTOR,-1.19,710418305>0.2,-0.6033333333333333
IKK,-1.19,710418305>0.2,-1.5275
NMO,-1.18,710418305>0.2,-1.1833333333333333
PKCH,1.13,710418305>0.2,1.3383333333333334
AMPK,-1.13,710418305>0.2,-0.7691666666666667
RAF,-1.12,710418305>0.2,-0.5308333333333334
STE11,-1.12,710418305>0.2,-0.19916666666666666
PLK,-1.08,710418305>0.2,-0.7558333333333334
PKD,-1,710418305>0.2,-0.7058333333333333
CK2,-0.99,710418305>0.2,-0.26833333333333337
PAKA,-0.96,710418305>0.2,-0.08916666666666666
NEK,-0.95,710418305>0.2,-0.33416666666666667
CAMK1,-0.94,710418305>0.2,0.07
STKR,-0.92,710418305>0.2,-0.15916666666666668
AUR,0.9,710418305>0.2,0.09833333333333334
FRAY,-0.87,710418305>0.2,-0.21833333333333335
P38,0.85,710418305>0.2,1.125
PIM,-0.85,710418305>0.2,-0.48499999999999993
CK1,-0.81,710418305>0.2,-1.1341666666666668
CDK,0.8,710418305>0.2,0.365
PHK,-0.76,710418305>0.2,0.2641666666666667
COT,-0.76,710418305>0.2,-0.36333333333333334
NDR,-0.75,710418305>0.2,-0.3566666666666667
ATM,-0.7,710418305>0.2,-0.69
MSN,-0.69,710418305>0.2,-0.6941666666666667
MELK,-0.67,710418305>0.2,0.25249999999999995
MLCK,0.67,710418305>0.2,0.75
DYRK,0.67,710418305>0.2,1.3975
VRK1,0.64,710418305>0.2,0.6666666666666667
CHK1,0.63,710418305>0.2,0.48333333333333334
BARK2,-0.62,710418305>0.2,-0.6083333333333333
GSK,0.57,710418305>0.2,-0.2691666666666667
HAL,-0.51,710418305>0.2,-0.49083333333333334
IRAK,0.5,710418305>0.2,0.28833333333333333
TLK,-0.49,710418305>0.2,-0.485
NUAK,-0.49,710418305>0.2,-0.48833333333333334
TTK,-0.49,710418305>0.2,-0.49166666666666664
PAKB,-0.49,710418305>0.2,0.48416666666666663
NAK,-0.49,710418305>0.2,-0.48416666666666663
JNK,0.48,710418305>0.2,0.7333333333333333
MARK,0.47,710418305>0.2,0.9908333333333333
MAPKAPK,0.44,710418305>0.2,0.5891666666666666
ERK,0.4,710418305>0.2,1.2091666666666667
PEK,0.39,710418305>0.2,-0.15750000000000003
RAD53,0.38,710418305>0.2,0.4633333333333333
CAMKK,-0.36,710418305>0.2,-0.3441666666666667
BUD32,-0.36,710418305>0.2,-0.34833333333333333
SLK,-0.36,710418305>0.2,-0.3491666666666667
TAO,-0.35,710418305>0.2,-0.3466666666666667
KHS,-0.35,710418305>0.2,-0.3466666666666667
CLK,-0.34,710418305>0.2,-0.3383333333333333
NIK,-0.34,710418305>0.2,-0.34
ULK,-0.34,710418305>0.2,-0.3441666666666667
MOS,-0.34,710418305>0.2,-0.34
PKCD,-0.32,710418305>0.2,-0.36
PASK,-0.31,710418305>0.2,-0.34
PKA,0.3,710418305>0.2,0.16083333333333333
MST,0.28,710418305>0.2,0.6125
PKCI,-0.15,710418305>0.2,0.2358333333333333
PKCA,0.14,710418305>0.2,0.20666666666666664
AKT,-0.14,710418305>0.2,-0.43833333333333335
PKG,-0.03,710418305>0.2,0.07833333333333331
BRSK,4.05,710418305>0.3,3.2475
WNK,3.99,710418305>0.3,1.9858333333333333
PKN,2.72,710418305>0.3,1.6891666666666667
RSK,-1.98,710418305>0.3,-1.3633333333333333
PDK1,1.9,710418305>0.3,1.4583333333333333
DAPK,1.54,710418305>0.3,1.5108333333333333
PIM,-1.51,710418305>0.3,-0.48499999999999993
QIK,-1.47,710418305>0.3,-1.01
STE7,-1.42,710418305>0.3,-0.6966666666666667
VRK1,1.41,710418305>0.3,0.6666666666666667
MTOR,-1.4,710418305>0.3,-0.6033333333333333
MLCK,1.38,710418305>0.3,0.75
SGK,-1.34,710418305>0.3,-0.2833333333333333
AMPK,-1.31,710418305>0.3,-0.7691666666666667
PKCH,1.29,710418305>0.3,1.3383333333333334
MARK,1.21,710418305>0.3,0.9908333333333333
ERK,1.19,710418305>0.3,1.2091666666666667
PDHK,-1.14,710418305>0.3,-0.7558333333333334
MLK,-1.14,710418305>0.3,-0.965
CAMK2,-1.07,710418305>0.3,-0.7875
AKT,-1.05,710418305>0.3,-0.43833333333333335
JNK,1.04,710418305>0.3,0.7333333333333333
IKK,-0.96,710418305>0.3,-1.5275
DMPK,0.95,710418305>0.3,1.5008333333333332
ATR,-0.94,710418305>0.3,-0.6475000000000001
PKCD,-0.9,710418305>0.3,-0.36
GRK,-0.89,710418305>0.3,-0.41666666666666663
PRKDC,-0.86,710418305>0.3,-0.6916666666666667
P38,0.86,710418305>0.3,1.125
NMO,-0.84,710418305>0.3,-1.1833333333333333
LKB,-0.84,710418305>0.3,-0.2933333333333333
GSK,0.84,710418305>0.3,-0.2691666666666667
AUR,-0.82,710418305>0.3,0.09833333333333334
STE11,-0.76,710418305>0.3,-0.19916666666666666
PAKA,-0.74,710418305>0.3,-0.08916666666666666
CK2,-0.73,710418305>0.3,-0.26833333333333337
DYRK,0.69,710418305>0.3,1.3975
STKR,-0.65,710418305>0.3,-0.15916666666666668
MAPKAPK,-0.59,710418305>0.3,0.5891666666666666
COT,-0.56,710418305>0.3,-0.36333333333333334
MSN,-0.52,710418305>0.3,-0.6941666666666667
NDR,-0.52,710418305>0.3,-0.3566666666666667
PKG,-0.52,710418305>0.3,0.07833333333333331
PKCI,0.51,710418305>0.3,0.2358333333333333
ATM,-0.5,710418305>0.3,-0.69
PLK,-0.47,710418305>0.3,-0.7558333333333334
BARK2,-0.45,710418305>0.3,-0.6083333333333333
MST,-0.4,710418305>0.3,0.6125
PEK,-0.39,710418305>0.3,-0.15750000000000003
CHK1,0.37,710418305>0.3,0.48333333333333334
PKD,-0.36,710418305>0.3,-0.7058333333333333
NUAK,-0.36,710418305>0.3,-0.48833333333333334
TTK,-0.36,710418305>0.3,-0.49166666666666664
HAL,-0.35,710418305>0.3,-0.49083333333333334
PAKB,-0.35,710418305>0.3,0.48416666666666663
RAF,-0.34,710418305>0.3,-0.5308333333333334
NAK,-0.34,710418305>0.3,-0.48416666666666663
TLK,-0.34,710418305>0.3,-0.485
PHK,-0.32,710418305>0.3,0.2641666666666667
MELK,0.31,710418305>0.3,0.25249999999999995
PKA,-0.28,710418305>0.3,0.16083333333333333
SLK,-0.27,710418305>0.3,-0.3491666666666667
CDK,0.27,710418305>0.3,0.365
BUD32,-0.26,710418305>0.3,-0.34833333333333333
CAMKK,-0.26,710418305>0.3,-0.3441666666666667
CLK,-0.26,710418305>0.3,-0.3383333333333333
MOS,-0.25,710418305>0.3,-0.34
PASK,-0.25,710418305>0.3,-0.34
IRAK,0.25,710418305>0.3,0.28833333333333333
CK1,-0.24,710418305>0.3,-1.1341666666666668
NIK,-0.24,710418305>0.3,-0.34
ULK,-0.24,710418305>0.3,-0.3441666666666667
TAO,-0.23,710418305>0.3,-0.3466666666666667
KHS,-0.22,710418305>0.3,-0.3466666666666667
PKCA,0.18,710418305>0.3,0.20666666666666664
NEK,-0.18,710418305>0.3,-0.33416666666666667
CAMK1,-0.17,710418305>0.3,0.07
RIPK,-0.15,710418305>0.3,-1.1258333333333335
FRAY,-0.15,710418305>0.3,-0.21833333333333335
RAD53,0.07,710418305>0.3,0.4633333333333333
BRSK,6.83,710418305>0.4,3.2475
WNK,5.59,710418305>0.4,1.9858333333333333
PKN,3.91,710418305>0.4,1.6891666666666667
RSK,-2.39,710418305>0.4,-1.3633333333333333
PDK1,2.29,710418305>0.4,1.4583333333333333
MARK,2.12,710418305>0.4,0.9908333333333333
PIM,-2.06,710418305>0.4,-0.48499999999999993
DAPK,1.75,710418305>0.4,1.5108333333333333
STE7,-1.54,710418305>0.4,-0.6966666666666667
ERK,1.37,710418305>0.4,1.2091666666666667
PKCI,1.35,710418305>0.4,0.2358333333333333
CK1,-1.28,710418305>0.4,-1.1341666666666668
AKT,-1.27,710418305>0.4,-0.43833333333333335
RAD53,1.25,710418305>0.4,0.4633333333333333
CHK1,1.05,710418305>0.4,0.48333333333333334
QIK,-1.01,710418305>0.4,-1.01
RAF,-0.95,710418305>0.4,-0.5308333333333334
MST,-0.93,710418305>0.4,0.6125
SGK,-0.93,710418305>0.4,-0.2833333333333333
MTOR,-0.9,710418305>0.4,-0.6033333333333333
AMPK,-0.9,710418305>0.4,-0.7691666666666667
PKCH,0.87,710418305>0.4,1.3383333333333334
NEK,-0.85,710418305>0.4,-0.33416666666666667
GSK,-0.83,710418305>0.4,-0.2691666666666667
MLK,-0.78,710418305>0.4,-0.965
CAMK2,-0.75,710418305>0.4,-0.7875
PKG,0.71,710418305>0.4,0.07833333333333331
JNK,0.7,710418305>0.4,0.7333333333333333
IKK,-0.67,710418305>0.4,-1.5275
ATR,-0.67,710418305>0.4,-0.6475000000000001
IRAK,-0.67,710418305>0.4,0.28833333333333333
PKCD,-0.65,710418305>0.4,-0.36
PRKDC,-0.64,710418305>0.4,-0.6916666666666667
GRK,-0.63,710418305>0.4,-0.41666666666666663
PKCA,-0.61,710418305>0.4,0.20666666666666664
NMO,-0.61,710418305>0.4,-1.1833333333333333
FRAY,0.6,710418305>0.4,-0.21833333333333335
LKB,-0.59,710418305>0.4,-0.2933333333333333
CAMK1,0.59,710418305>0.4,0.07
AUR,-0.58,710418305>0.4,0.09833333333333334
P38,0.57,710418305>0.4,1.125
STE11,-0.56,710418305>0.4,-0.19916666666666666
CK2,-0.49,710418305>0.4,-0.26833333333333337
STKR,-0.48,710418305>0.4,-0.15916666666666668
DYRK,0.45,710418305>0.4,1.3975
MAPKAPK,-0.41,710418305>0.4,0.5891666666666666
MLCK,-0.4,710418305>0.4,0.75
COT,-0.38,710418305>0.4,-0.36333333333333334
NDR,-0.38,710418305>0.4,-0.3566666666666667
VRK1,-0.38,710418305>0.4,0.6666666666666667
PLK,-0.37,710418305>0.4,-0.7558333333333334
PKA,0.37,710418305>0.4,0.16083333333333333
MSN,-0.35,710418305>0.4,-0.6941666666666667
ATM,-0.35,710418305>0.4,-0.69
BARK2,-0.31,710418305>0.4,-0.6083333333333333
PEK,0.28,710418305>0.4,-0.15750000000000003
HAL,-0.26,710418305>0.4,-0.49083333333333334
PAKB,-0.26,710418305>0.4,0.48416666666666663
MELK,0.26,710418305>0.4,0.25249999999999995
PDHK,0.26,710418305>0.4,-0.7558333333333334
NAK,-0.25,710418305>0.4,-0.48416666666666663
TLK,-0.25,710418305>0.4,-0.485
NUAK,-0.24,710418305>0.4,-0.48833333333333334
TTK,-0.24,710418305>0.4,-0.49166666666666664
PKD,-0.22,710418305>0.4,-0.7058333333333333
PHK,0.22,710418305>0.4,0.2641666666666667
CDK,0.22,710418305>0.4,0.365
CAMKK,-0.18,710418305>0.4,-0.3441666666666667
MOS,-0.18,710418305>0.4,-0.34
BUD32,-0.17,710418305>0.4,-0.34833333333333333
SLK,-0.17,710418305>0.4,-0.3491666666666667
PASK,-0.17,710418305>0.4,-0.34
NIK,-0.17,710418305>0.4,-0.34
TAO,-0.17,710418305>0.4,-0.3466666666666667
CLK,-0.17,710418305>0.4,-0.3383333333333333
KHS,-0.16,710418305>0.4,-0.3466666666666667
ULK,-0.15,710418305>0.4,-0.3441666666666667
RIPK,-0.11,710418305>0.4,-1.1258333333333335
PAKA,0.08,710418305>0.4,-0.08916666666666666
DMPK,0.07,710418305>0.4,1.5008333333333332
